Date,XLF.MX,IGF.MX,VGK.MX,EFA.MX,IVW.MX,IAU.MX,SOXX.MX,SOXS.MX,EPU.MX,EWZ.MX,CORP.MX,SDIAN.MX,IBTAN.MX,QVGMEX18.MX,PSOTRAC15.MX,NAFTRACISHRS.MX,MEXTRAC09.MX,IVVPESOISHRS.MX,GENIUS21.MX,FIBRATC14.MX,ESGMEXISHRS.MX,DLRTRAC15.MX,DIABLOI10.MX,ANGELD10.MX,FCFE18.MX,FHIPO14.MX,TERRA13.MX,FUNO11.MX,FSHOP13.MX,FPLUS16.MX,FMTY14.MX,FINN13.MX,FIHO12.MX,FIBRAPL14.MX,FIBRAMQ12.MX,FIBRAHD15.MX,DANHOS13.MX,FNOVA17.MX
2024-10-20,929.887548828125,1045.7035888671876,1352.1161865234376,1575.1089111328124,1903.7792236328125,1000.2880004882812,4519.3513671875,7885.14755859375,769.3673706054688,557.4593872070312,1924.5575439453125,116.49666849772136,110.65800170898437,27.663999938964842,12.396399879455567,49.508565521240236,50.93000030517578,113.27400054931641,97.0780014038086,19.24424123764038,47.64400024414063,19.557400131225585,12.026000022888184,17.586000061035158,22.0025203704834,14.567174530029297,31.31373291015625,20.16952133178711,7.015158939361572,5.983999919891358,9.220659255981445,4.516321659088135,7.303677177429199,63.78249816894531,29.297675323486327,1.9805951833724975,18.609132766723633,25.45603370666504
2024-10-27,933.8088134765625,1063.7649658203125,1346.8031982421876,1564.1309326171875,1928.101318359375,1027.9980102539062,4499.50126953125,8172.43076171875,769.3673706054688,554.0693481445312,1935.607666015625,117.87999979654948,111.56000061035157,27.020000076293947,12.30279998779297,49.20207214355469,50.45600051879883,112.90800018310547,99.22200012207031,18.994669723510743,47.53199996948242,19.746600341796874,12.077999877929688,17.3939998626709,21.93453598022461,14.43516788482666,30.79178352355957,20.251526641845704,7.09412202835083,5.929999828338623,9.081804275512695,4.359137153625488,7.227407455444336,62.57545166015625,29.180726623535158,2.2483967304229737,18.72558708190918,25.45603370666504
2024-11-03,940.5481201171875,1073.73779296875,1346.300830078125,1550.4580078125,1959.49423828125,1047.983984375,4521.09853515625,8396.15703125,866.4732788085937,558.1318115234375,1935.685107421875,119.79500198364258,112.48600006103516,26.74800033569336,12.217799949645997,48.301256561279295,49.789999389648436,112.46599884033203,99.85999908447266,19.06046962738037,46.572000122070314,19.980000305175782,12.329999923706055,16.626000213623048,21.967656707763673,14.456574058532714,30.182841110229493,20.14858627319336,7.153344345092774,5.7,9.279281997680664,4.408485698699951,7.987548065185547,62.537184143066405,29.807502365112306,2.35,19.12226219177246,25.45603370666504
2024-11-10,962.3473754882813,1052.0233154296875,1329.8932861328126,1564.0308837890625,1977.452734375,1026.4320190429687,4521.5109375,8260.5396484375,890.749755859375,554.380810546875,1935.994873046875,118.88500022888184,112.25200042724609,26.947999954223633,12.250799942016602,48.81561050415039,49.827999877929685,114.31000061035157,102.36399993896484,19.211825561523437,46.28399887084961,19.947999954223633,12.204000091552734,16.942000579833984,21.85086326599121,14.64388198852539,30.266548919677735,20.239670944213866,7.172143650054932,5.55,9.340063667297363,4.3536537170410154,8.398222923278809,63.22901229858398,29.67228012084961,2.3039999485015867,19.589899826049805,25.45603370666504
2024-11-17,1014.5431274414062,1052.0233154296875,1321.47490234375,1562.412744140625,2045.65947265625,1000.0719970703125,4462.37578125,9226.3466796875,890.749755859375,559.1494018554688,1935.994873046875,121.16000061035156,114.25600128173828,26.761999893188477,12.074200057983399,48.313490295410155,49.5625,116.09199981689453,106.32749938964844,18.934123229980468,46.15999908447266,20.32540054321289,12.354000091552734,16.494000244140626,21.78985176086426,14.745563125610351,30.488132095336915,20.11504249572754,7.103052711486816,5.501999950408935,9.29932460784912,4.360964775085449,8.457209396362305,61.017572021484376,29.511474227905275,2.331999969482422,19.471192169189454,25.833020401000976
2024-11-24,1013.2366638183594,1087.8228149414062,1300.2904357910156,1556.2931213378906,2051.563690185547,1023.5899963378906,4343.839111328125,9694.998291015625,890.749755859375,551.1534881591797,1935.994873046875,120.24666849772136,113.87750053405762,26.617499828338623,12.18025016784668,47.853060722351074,49.06666692097982,115.83499908447266,105.46000099182129,18.651535511016846,45.66249942779541,20.201500415802002,12.492500066757202,16.112499713897705,21.70704936981201,14.880029439926147,29.917762756347656,19.39116621017456,7.072452187538147,5.642500042915344,9.354677438735962,4.383980989456177,8.244304656982422,60.02138614654541,29.698776721954346,2.4050000905990605,18.954073429107666,25.92726707458496
2024-12-01,1045.7442626953125,1113.7278564453125,1320.391015625,1560.4022216796875,2063.0666748046874,1023.1699951171875,4354.5291748046875,9680.0671875,890.749755859375,543.40751953125,1935.994873046875,121.74499893188477,114.72800140380859,26.679999923706056,12.11840000152588,47.64668350219726,48.80999946594238,117.65399932861328,105.24000091552735,18.443735885620118,45.15399932861328,20.35559997558594,12.570000076293946,15.911999893188476,21.754988861083984,14.490610122680664,28.72860221862793,19.02074851989746,7.099399089813232,5.65600004196167,9.160190200805664,4.851031398773193,8.10328941345215,58.29246139526367,29.431071090698243,2.462000036239624,20.225732040405273,25.92726707458496
2024-12-08,1020.1452880859375,1102.8314208984375,1335.8451416015625,1584.874658203125,2082.3154296875,1011.7200073242187,4436.265625,8924.4123046875,890.749755859375,512.3701354980469,1936.3922119140625,120.97333272298177,113.98600006103516,27.16800003051758,12.298600006103516,48.68684005737305,50.06399993896484,118.86200103759765,107.62999877929687,18.297272872924804,46.06600112915039,20.159200286865236,12.247999954223634,16.728000259399415,21.79333915710449,13.825280952453614,29.275172424316406,19.10107879638672,6.927668952941895,5.522000026702881,9.372788238525391,4.91600866317749,8.101446342468261,56.78354339599609,29.246509552001953,2.5059999942779543,19.92279968261719,25.92726707458496
2024-12-15,997.9244079589844,1085.6268310546875,1331.8100891113281,1581.3794555664062,2097.25390625,1018.9750061035156,4378.898681640625,9045.55712890625,890.749755859375,522.8673095703125,1954.8162841796875,120.34666442871094,113.28750038146973,27.585000038146973,12.394999980926514,49.3065299987793,50.723333994547524,118.65999984741211,107.42500114440918,18.592033863067627,46.55999946594238,20.09249973297119,12.114999771118164,17.042499542236328,22.038257122039795,14.20926570892334,29.597697734832764,19.453646183013916,7.120408535003662,5.237499952316284,9.736165046691895,4.922042608261108,8.23969578742981,57.28305625915527,29.34701442718506,2.6475000381469727,20.03663206100464,25.92726707458496
2024-12-22,981.5097900390625,1042.0554565429688,1301.0744140625,1573.8734375,2099.354248046875,1001.5739990234375,4421.370703125,8884.849609375,859.5874389648437,470.4402648925781,1954.8162841796875,120.56999969482422,113.38749885559082,26.881999969482422,12.402000236511231,47.927799987792966,49.418000030517575,117.3,105.92599945068359,18.202051162719727,45.565999603271486,20.140399551391603,12.510000038146973,16.004000091552733,22.07747802734375,14.595083045959473,30.238645935058592,18.886861419677736,7.314975261688232,5.515999984741211,9.87098045349121,4.780484294891357,9.030485534667969,56.915741729736325,28.532022857666014,2.611999988555908,19.599426651000975,25.92726707458496
